id,player_name,game_id,created_at,duration_sec,btn_press_rate,btn_variety,btn_hold_avg_ms,lx_mean,ly_mean,lx_std,ly_std,lx_direction_changes,rx_mean,ry_mean,rx_std,ry_std,lt_mean,rt_mean,lt_brutality,rt_brutality,reaction_time_avg_ms,input_regularity,score,source
028a1dc1-d1de-448c-a520-f77a8a51bc8e,modou,reflex,2026-03-04 21:30:08.474222+00,59.8577992916107,0.100237564210633,0.5,184.489409128825,0,0,0,0,0,0,0,0,0,0.00280269058295964,0,0.00112170499158721,0,0,4.12448504348503,-80,keyboard
0c93bb78-a23b-422f-9691-5577353e4b86,modou,reflex,2026-03-04 15:22:21.72345+00,59.8784399032593,0.350710540119749,0.25,154.596408208211,0.078300817434153,-0.0303277307975479,0.053615193787059,0.0609134553257007,0,0,0,0,0,0,0,0,0,0,1.10787559254807,630,controller
16d2b39e-d323-42f4-b6c4-7f645277eeb2,modou,reflex,2026-03-04 21:30:08.474222+00,59.8828320503235,0.400782648018905,0.25,99.452406167984,0.142025316958339,-0.028594850892106,0.076915333240774,0.0828222911276259,0,0.000686106358227005,0.000184714359576556,0.00851323298211136,0.00389545899264404,0,0,0,0,0,0.584403970336811,1152,controller
195fdcd7-bc31-4c00-a047-fdc66ff548ea,Nico,shooter,2026-03-04 20:40:12.337774+00,34.7265412807465,0.028796418045653,0.166666666666667,0,-0.00612244897959184,0,0.196819780059256,0.433307168231517,0,0,0,0,0,0,0,0,0,0,0,2650,
1a2923c8-4ce9-4ecb-a7d1-8b9d562c40ce,Nico,labyrinth,2026-03-04 17:57:32.247922+00,89.9243640899658,0,0,0,0.0869047619047619,0.0662698412698413,0.40137059684171,0.397378780812032,0,0,0,0,0,0,0,0,0,0,0,616,
1a642c69-602b-4dac-8789-112b6dddbe9a,Nico,labyrinth,2026-03-04 20:20:35.389349+00,89.8979094028473,0,0,0,0.100358422939068,0.0573476702508961,0.468314923901393,0.428821254664876,0,0,0,0,0,0,0,0,0,0,0,674,
1e7e93b2-3142-4e55-8ba3-5b8e237ee06c,modou,reflex,2026-03-04 15:16:24.729507+00,59.8577992916107,0.100237564210633,0.5,184.489409128825,0,0,0,0,0,0,0,0,0,0.00280269058295964,0,0.00112170499158721,0,0,4.12448504348503,-80,keyboard
23144855-f131-403f-b005-3d03692b6dd8,Nico,shooter,2026-03-04 19:42:29.066699+00,31.1480898857117,0.192628184328964,0.166666666666667,276.752614974976,0.0215419913199057,-0.0128249433222263,0.506070519968711,0.470083373426075,0.0321046973881606,0,0,0,0,0,0,0,0,0,0.339021176732974,2120,
2835f952-5aab-41cd-8605-1da53fa48bdd,Nico,labyrinth,2026-03-04 20:56:24.439763+00,89.885350227356,0,0,0,0.155688291044117,0.0909007437155513,0.487273573572057,0.447664429001293,0,0,0,0,0,0,0,0,0,0,0,663,
2888ddf4-d003-454a-8bd7-4a53d250939e,modou,labyrinth,2026-03-04 19:43:10.207344+00,42.1796882152557,0.047416187378944,0.125,270.585298538208,0.236365288519878,0.212955740569018,0.759379303251115,0.728998850831271,0.308205217963136,-0.0186855294782701,0.0780375765456115,0.0926070460018767,0.148440026154841,0,0,0,0,0,0,1145,controller
3da9d9db-2cfd-4459-9482-76aa8f4ff405,Nico,labyrinth,2026-03-04 18:46:18.022528+00,89.9451971054077,0,0,0,0.0865191146881288,0.0696177062374246,0.476573277333963,0.402685220799912,0,0,0,0,0,0,0,0,0,0,0,658,
4668ee60-4e46-4eb5-8292-3d30e6bd1463,modou,shooter,2026-03-04 21:30:08.474222+00,59.8842408657074,0.818245322836843,0.6875,320.871839717943,-0.00416787572447566,0.0208209002459491,0.663831510138043,0.636715519225863,0.400773219348658,-0.0175034237229061,0.0304303410077336,0.140443141120826,0.148601810599062,0,0.00443397119524235,0,0.00163811368262212,0,0.762954568447197,3330,controller
4cf95be6-9b25-4ba7-a562-5ab8a90e8516,pape_mbp,racing,2026-03-04 21:30:08.474222+00,119.919500827789,0,0,0,0.145638150337526,0.00480347752266662,0.532267031867843,0.673027474009449,0.00833892730621063,0,0,0,0,0,0,0,0,0,0,3270,keyboard
5189a308-fea1-456a-b240-02abeb8bd608,modou,racing,2026-03-04 21:30:08.474222+00,119.913162231445,0,0,0,-0.0673147183311595,-0.0506563835294143,0.597488423145517,0.625367304781324,0.133429889615606,0,0,0,0,0,0,0,0,0,0,0,controller
56514295-f50a-483a-92f7-d4e19d1a65c3,modou,racing,2026-03-04 21:30:08.474222+00,119.885004043579,0.150143882828388,0.625,396.041909853617,0.0172071117171064,-0.105155364861829,0.552548714876297,0.536484769549735,0.216874497418783,-0.0199553116508152,-0.000519766145468093,0.121789223931386,0.104252353588812,0,0.0145758202166243,0,0.00106504121345837,0,3.05577830808911,0,controller
57eb5b2a-3860-43c1-84dc-08cc05354293,Nico,reflex,2026-03-04 20:51:03.78897+00,59.85884141922,0.133647758799276,0.166666666666667,236.031591892242,0,0,0,0,0,0,0,0,0,0.0509444762449914,0,0.0160366552119129,0,0,5.97245484462668,-110,
58144775-b82a-4771-9387-2a01ae2d8f21,modou,reflex,2026-03-04 19:30:34.18401+00,59.8829476833344,0.417481118868796,0.25,129.676704406738,0.137297008441621,-0.00028173102005296,0.0597339820289116,0.00485005017416552,0,0,0,0,0,0,0,0,0,0,0.756070836234372,973,controller
599c5772-b3ca-42d6-983c-83bb43a1797e,modou,labyrinth,2026-03-04 21:30:08.474222+00,51.3083159923553,0,0,0,0.265977202868852,0.131771520395748,0.67235126977186,0.772019711105284,0.33133030525759,0.00307777279713115,0.0386367147476947,0.082756939551708,0.0869453119901543,0,0,0,0,0,0,1074,controller
5e79037f-6abe-4b70-b2ea-f36c17ebb32d,pape_mbp,shooter,2026-03-04 21:30:08.474222+00,59.8959195613861,0.116869396968283,0.166666666666667,9237.44237422943,-0.00477818104700418,-0.0152876771532656,0.357663664539762,0.426127291716268,0,0,0,0,0,0,0,0,0,0,7.66854473867059,8290,keyboard
68b652ea-1c53-44a4-a3db-6aed3489e9a3,Nico,labyrinth,2026-03-04 19:13:51.667014+00,89.9246838092804,0,0,0,0.0544189852700491,0.0474631751227496,0.383669441268511,0.403794538511018,0,0,0,0,0,0,0,0,0,0,0,383,
6e87ed47-0b6e-4895-9d11-88c63573fe36,modou,labyrinth,2026-03-04 19:41:23.404872+00,35.7278423309326,0,0,0,0.301350844344589,0.182382107230428,0.658048126244128,0.774635864449151,0.139946878226986,-0.00891996306366341,0.00774919256413466,0.0281278885142479,0.0241706904589226,0,0,0,0,0,0,1126,controller
6f4ddb58-e29f-4729-b1cf-a0e559a49c1d,modou,shooter,2026-03-04 19:26:22.440528+00,51.1085677146912,0.0586985731384065,0.0625,247.55597114563,-0.0192206568971893,-0.0900014743140307,0.459317478425249,0.486295994876882,0.117397146276813,-0.00250683545596031,0.00141496426333416,0.105430162369762,0.069041238495664,0,0,0,0,0,16.0415225028992,4640,controller
6fccb098-7500-423d-a2f4-3faacab6a3a9,modou,shooter,2026-03-04 21:30:08.474222+00,51.1085677146912,0.0586985731384065,0.0625,247.55597114563,-0.0192206568971893,-0.0900014743140307,0.459317478425249,0.486295994876882,0.117397146276813,-0.00250683545596031,0.00141496426333416,0.105430162369762,0.069041238495664,0,0,0,0,0,16.0415225028992,4640,controller
71df6bdb-9d7e-4c24-9646-bdf9edfbb4a0,Yassine,labyrinth,2026-03-04 16:11:11.918414+00,82.0489294528961,0,0,0,0.188772627378091,0.120017715446636,0.56006137561577,0.5260708499183,0.0121878494535885,0,0,0,0,0,0,0,0,0,0,830,keyboard
75501303-be29-40ea-a052-5519e8f34a19,modou,racing,2026-03-04 20:06:58.449334+00,119.913162231445,0,0,0,-0.0673147183311595,-0.0506563835294143,0.597488423145517,0.625367304781324,0.133429889615606,0,0,0,0,0,0,0,0,0,0,0,controller
78f14653-0f46-41d8-87c9-9b48c52ded84,pape,shooter,2026-03-04 21:30:08.474222+00,46.0036602020264,0.152161805588062,0.166666666666667,6759.6355676651,-0.00806245413123018,-0.00217146399742479,0.192913707620189,0.491888553507395,0,0,0,0,0,0,0,0,0,0,5.82914448391679,4905,keyboard
7911af7f-5d1e-4f8c-be38-40e623cdbf3d,pape,shooter,2026-03-04 21:30:08.474222+00,14.3475725650787,0.278792804974954,0.166666666666667,1390.97015062968,-0.0746975765151335,-0.0519687866521479,0.239800717705971,0.351379381172215,0,0,0,0,0,0,0,0,0,0,1.03063798534997,280,keyboard
7a1bf6ad-1a08-4dbe-a9a4-346c5906d538,modou,shooter,2026-03-04 21:30:08.474222+00,59.8670456409454,0.0668147218085578,0.125,218.752980232239,0.0654856734775922,-0.0581870258222185,0.486202140698408,0.425907812443312,0.0835184022606972,-0.00788536221541117,0.00223192524121039,0.143521699073938,0.103949682126407,0,0,0,0,0,10.7308902187512,9045,controller
7b12c956-e7e3-4608-a0e7-0c0bc3c7432f,modou,reflex,2026-03-04 19:32:41.515869+00,59.8828320503235,0.400782648018905,0.25,99.452406167984,0.142025316958339,-0.028594850892106,0.076915333240774,0.0828222911276259,0,0.000686106358227005,0.000184714359576556,0.00851323298211136,0.00389545899264404,0,0,0,0,0,0.584403970336811,1152,controller
7ccafc55-e092-430f-a1e1-fafa85b64963,pape,labyrinth,2026-03-04 21:30:08.474222+00,64.9421217441559,0,0,0,0.121424857452728,0.177768203673852,0.629092850578982,0.596772763414316,0.0769916329450685,0,0,0,0,0,0,0,0,0,0,984,keyboard
84ed8d26-7b3f-4047-b7b6-daeaa65eaa3a,modou,racing,2026-03-04 19:53:11.682458+00,89.453008890152,0.0223581076233667,0.0625,337.037801742554,-0.0357466672501474,0.0655715424159788,0.371499829889287,0.331268009812535,0.10061148430515,0,0,0,0,0,0.00759541061689269,0,0.00148032718714609,0,0,0,controller
